12/5/2024,politics,Reform becoming real opposition to Labour - Tice,,"The party came third in the Blackpool South by-election, just 117 votes behind the Conservatives.","Fri, 03 May 2024 18:00:50 GMT"
12/5/2024,politics,Green Party hails highest number of councillors,,"The party has gained 74 councillors at England's local elections, taking its total tally to more than 800.","Sat, 04 May 2024 16:03:37 GMT"
12/5/2024,politics,Natalie Elphicke: Sunak has failed on small boats,,"The MP for Dover who defected to Labour last week, says small boat arrivals are at a record high.","Fri, 10 May 2024 11:33:50 GMT"
12/5/2024,politics,Sunak ultimately responsible for Tory chaos - Houchen,,"Ben Houchen admits ""things don't look great for the Conservative Party at the moment"".","Thu, 09 May 2024 10:47:47 GMT"
12/5/2024,politics,Watch: Elphicke apologises to ex-husband's victims,,The ex-husband of MP Natalie Elphicke - who defected to Labour - was found guilty of sexually assault in 2020.,"Thu, 09 May 2024 17:34:30 GMT"
12/5/2024,politics,Starmer quizzes PM on two Tory MPs defecting to Labour,,"The Labour leader asks ""what is the point of this failed government staggering on"" as he announces another Conservative MP crossing the House.","Wed, 08 May 2024 11:23:58 GMT"
12/5/2024,politics,Starmer asks when Sunak will get 'hint' over Tory losses,,The Labour leader reels off a list of Conservative losses in recent weeks with more in last Thursday’s elections.,"Wed, 08 May 2024 11:59:43 GMT"
12/5/2024,politics,SNP calls on Sunak to end arms sale to Israel,,Stephen Flynn calls on the UK follow the US and pause arms sales to Israel over its actions in Gaza.,"Wed, 08 May 2024 11:36:32 GMT"
12/5/2024,politics,Defecting MP: Tories under Sunak broken many promises,,"Natalie Elphicke says Rishi Sunak is not stopping the boats and is ""letting the country down"".","Wed, 08 May 2024 12:29:54 GMT"
12/5/2024,politics,Shapps on cyber attack: We can't rule out state involvement,,"The defence secretary blames a ""malign actor"" for the MoD payroll leak linked to a private contractor.","Tue, 07 May 2024 16:44:12 GMT"
12/5/2024,politics,Reeves says Lawson was right on National Insurance,,"The shadow chancellor says abolishing National Insurance is a ""tax bombshell aimed at British pensioners"".","Tue, 07 May 2024 10:13:44 GMT"
12/5/2024,politics,PM declines to name China over armed forces payroll hack,,"Rishi Sunak says he is limited in what he can say over who is to blame for a ""malign act"" on the Ministry of Defence website.","Tue, 07 May 2024 13:01:43 GMT"
12/5/2024,politics,Who won the mayoral elections... in 90 seconds,,Voters in England have taken to the polls in contests to elect new mayors across the country.,"Sat, 04 May 2024 21:26:36 GMT"
12/5/2024,politics,Braverman says she regrets backing Sunak for PM,,The former home secretary says Rishi Sunak hasn't kept policy promises he made to her.,"Sun, 05 May 2024 10:06:15 GMT"
12/5/2024,politics,Re-elected Mayor Burnham 'ready to fight harder' for Manchester,,Labour's Andy Burnham has won another term as Greater Manchester's mayor.,"Sat, 04 May 2024 14:52:08 GMT"
12/5/2024,politics,Liverpool region mayor tells government 'enough is enough',,"Steve Rotheram says voters in his region have ""hollered at the top of their voices"" in the mayoral election.","Sat, 04 May 2024 12:25:24 GMT"
12/5/2024,politics,Chris Mason: A defection barely anyone saw coming,,Dover MP Natalie Elphicke's discreet conversations with Labour had gone on for a few weeks.,"Thu, 09 May 2024 00:06:51 GMT"
12/5/2024,politics,The inside story of Tory MP's defection to Labour,,Keir Starmer's allies believe the Dover MP can help win Tory voters but some on the left are uneasy.,"Wed, 08 May 2024 16:11:34 GMT"
12/5/2024,politics,Natalie Elphicke: who is the new Labour MP?,,The MP for Dover and Deal crossed the floor during PMQs but will stand down at the general election.,"Wed, 08 May 2024 16:16:52 GMT"
12/5/2024,politics,What will Andy Street do next?,,The former West Midlands mayor is considering his next career move is after his election defeat.,"Thu, 09 May 2024 05:24:03 GMT"
12/5/2024,politics,John Curtice: Can Swinney bring voters back into the SNP fold?,,He steps into the role with a Westminster election months away - and a drop in the SNP's ratings.,"Wed, 08 May 2024 16:35:22 GMT"
12/5/2024,politics,Election poll tracker: How do the parties compare?,,How do people say they will vote in the UK general election? Our poll tracker measures the trends.,"Wed, 08 May 2024 08:27:44 GMT"
12/5/2024,politics,When is the next general election?,,"The next UK general election has to be held by 28 January 2025, but could take place earlier.","Fri, 03 May 2024 07:52:03 GMT"
12/5/2024,politics,Curtice: Conservatives remain in deep electoral trouble,,"Labour would have won 34% and Tories 25% if local results were replicated across the country, says Sir John.","Fri, 03 May 2024 16:26:46 GMT"
12/5/2024,politics,What is the UK's plan to send asylum seekers to Rwanda?,,The UK government has passed new legislation to let it send some asylum seekers to Rwanda.,"Fri, 10 May 2024 10:51:53 GMT"
12/5/2024,politics,Will John Swinney change the SNP’s fortunes?,,After days of turmoil – and months of challenging polls – SNP members will be hoping he is the man to steady the ship.,"Sat, 04 May 2024 08:25:35 GMT"
12/5/2024,politics,Is the Rwanda policy driving migrants to Ireland?,,The Irish government claims over 80% of asylum seekers have crossed the border from Northern Ireland.,"Tue, 30 Apr 2024 16:43:56 GMT"
12/5/2024,politics,A simple guide to the Angela Rayner house row,,Labour's deputy leader has been dogged by questions over her living arrangements before she was an MP.,"Thu, 25 Apr 2024 14:50:19 GMT"
12/5/2024,politics,The councils selling the family silver to pay bills,,"Cash-strapped local authorities are selling off land, buildings and antiques to clear their debts.","Wed, 24 Apr 2024 00:32:09 GMT"
12/5/2024,health,Vaccine expert 'very worried' by whooping cough deaths,,Five babies have died from the infection amid a rise in cases in the UK.,"Fri, 10 May 2024 12:23:31 GMT"
12/5/2024,health,Test-at-home kit for cancer patients approved for use,,Patients say the device allows them to reduce the number of hospital visits involved in cancer care.,"Fri, 10 May 2024 21:11:46 GMT"
12/5/2024,health,Victims infected with Hep C after blood screening began,,Lawyers tell the BBC people infected after September 1991 should be allowed to claim compensation.,"Thu, 09 May 2024 21:05:02 GMT"
12/5/2024,health,"I won't ignore cancer tests like mum did, says BBC presenter",,BBC Wales' Lucy Owen on her mum's regrets at taking no notice of bowel cancer test offers.,"Fri, 10 May 2024 05:28:59 GMT"
12/5/2024,health,Baby's hearing fully restored in gene therapy first,,"Opal, 18 months, can now hear - even a whisper - after becoming the first person to try a new treatment.","Wed, 08 May 2024 23:27:43 GMT"
12/5/2024,health,'World first' for double hand transplant patient,,Tanya Shepherd has received pioneering blood treatment to prevent her body rejecting her new hands.,"Thu, 09 May 2024 19:30:24 GMT"
12/5/2024,health,"Agency charging NHS nearly £2,000 for nurse shift",,A leading NHS boss says firms are deliberately targeting areas where nurses are in short supply.,"Wed, 08 May 2024 19:26:44 GMT"
12/5/2024,health,AstraZeneca to withdraw Covid vaccine,,The firm said the decision was taken because of a decline in demand for the vaccine.,"Wed, 08 May 2024 11:27:55 GMT"
12/5/2024,health,"We need to normalise death and dying, says carer",,"Abi Vance, who cared for a friend with terminal cancer, said ""normalising"" death might help people.","Mon, 06 May 2024 09:35:56 GMT"
12/5/2024,health,"Assisted dying debate terrifying for disabled, says Liz Carr",,"As legal assisted dying receives more support, the actress expresses deep concern for disability rights.","Tue, 07 May 2024 05:01:33 GMT"
12/5/2024,health,Antisemitism complaints by doctors surge,,"A Jewish doctor speaks of being abused by a colleague, as reports to the GMC of antisemitism surge.","Wed, 08 May 2024 05:17:17 GMT"
12/5/2024,health,NHS problems leave new doctors without jobs,,The NHS needs more doctors so why have some medical students been left in limbo waiting for a job?,"Sun, 05 May 2024 01:32:46 GMT"
12/5/2024,health,Ministers accept three-month deadline for blood scheme,,A final compensation scheme could be running by the year's end after ministers agree to a Labour-led demand.,"Tue, 30 Apr 2024 21:40:48 GMT"
12/5/2024,health,First personalised jab for skin cancer in UK trial,,Steve Young is part of the tests to see if an mRNA jab can stop the deadliest skin cancer returning.,"Fri, 26 Apr 2024 06:57:59 GMT"
12/5/2024,health,How is the King's cancer treatment going?,,"The King's medical team are ""sufficiently pleased"" with his progress after he was diagnosed with cancer in February.","Fri, 26 Apr 2024 17:00:04 GMT"
12/5/2024,health,"Chat room helps Destiny-Rae, 5, find a new kidney",,An online friendship between two mums led to a new kidney for five-year-old Destiny-Rae.,"Tue, 23 Apr 2024 01:00:57 GMT"
12/5/2024,health,Five surprisingly simple ways to optimise your diet,,Here's five tips for better eating from BBC Ideas,"Fri, 03 May 2024 12:53:30 GMT"
12/5/2024,health,Are weight-loss injections the answer to obesity?,,The appeal is clear - but should we be turning to appetite-suppressing injections?,"Sun, 19 Mar 2023 00:52:45 GMT"
12/5/2024,health,What is the law on assisted suicide and euthanasia?,,"Many countries have legalised assisted dying, assisted suicide or euthanasia, which are different.","Thu, 28 Mar 2024 10:30:28 GMT"
12/5/2024,health,What is pregabalin and why can it be dangerous?,,The prescription drug has been linked to a number of deaths in the UK and around the world.,"Thu, 21 Mar 2024 14:09:52 GMT"
12/5/2024,health,What is the new vaping tax and when will it start?,,The government will introduce a new vaping tax on top of measures to stop children vaping.,"Wed, 06 Mar 2024 15:25:45 GMT"
12/5/2024,health,Why are we so ill? The working-age health crisis,,The number of under 65s struggling with poor health is rising - and it's a threat to the economy.,"Mon, 22 Apr 2024 08:52:38 GMT"
12/5/2024,health,How much do junior doctors really get paid?,,The BBC asked two junior doctors in England to show us their payslips and reveal their salaries.,"Fri, 11 Aug 2023 12:51:17 GMT"
12/5/2024,health,What is the infected blood scandal and how many people died?,,"Thousands were infected with HIV and hepatitis C, in the worst treatment disaster in NHS history.","Wed, 01 May 2024 10:38:41 GMT"
12/5/2024,health,Children used as 'guinea pigs' in clinical trials,,"They were given infected blood products in trials without their knowledge, the BBC has found.","Thu, 18 Apr 2024 21:00:43 GMT"
12/5/2024,health,Infected blood inquiry: Five things we have learned,,"An inquiry into the ""worst treatment disaster in NHS history"" hears its final evidence.","Fri, 03 Feb 2023 15:34:45 GMT"
12/5/2024,health,How 175 British children were infected with HIV,,Families of some of those affected are giving evidence at a public inquiry into the treatment disaster.,"Thu, 06 Oct 2022 00:23:44 GMT"
12/5/2024,health,'I'll keep fighting until everyone is compensated',,A woman who lost both parents in the infected blood scandal says many victims still need justice.,"Wed, 17 Aug 2022 11:02:43 GMT"
12/5/2024,health,Can health secretary name NHS trusts performing well?,,Victoria Atkins is challenged to name some health trusts meeting their targets to cut waiting lists.,"Thu, 11 Apr 2024 09:09:11 GMT"
12/5/2024,health,"'I embrace my alopecia, but I’d love my old hair back’",,People living with alopecia could have access to treatment on the NHS in Scotland for the first time.,"Sun, 03 Mar 2024 23:36:30 GMT"
12/5/2024,health,Sunak reveals he fasts at beginning of the week,,The PM says he tries to fast at the start of the week so he can indulge in his “weakness for sugary things” on other days.,"Mon, 29 Jan 2024 12:37:18 GMT"
12/5/2024,health,'There are loads of people that vape at school',,A group of teenagers in Fife have been making a documentary about the impact of disposable vapes.,"Mon, 29 Jan 2024 14:54:43 GMT"
12/5/2024,health,UK Covid inquiry comes to Scotland… in 90 seconds,,The BBC's Kirsten Campbell outlines what can be expected during three weeks of evidence held in Edinburgh.,"Tue, 16 Jan 2024 11:51:26 GMT"
12/5/2024,education,Everything you need to know about student loans,,"How do they work across the UK, what can I borrow and when do I have to start paying it back?","Sat, 11 May 2024 01:27:12 GMT"
12/5/2024,education,Pupils miss classes as school cyber attacks rise,,"A school in Leicester says it is still feeling the effects of a ""sinister"" attack several weeks ago.","Fri, 10 May 2024 12:05:24 GMT"
12/5/2024,education,New tool to show actual grades needed to go to uni,,Students hoping to start university in 2025 will be able to see recent successful applicants' grades.,"Fri, 10 May 2024 14:09:01 GMT"
12/5/2024,education,Universities UK says protests may require action,,The Universities UK president says lines must be drawn between acceptable and unacceptable behaviour.,"Thu, 09 May 2024 13:43:13 GMT"
12/5/2024,education,GCSEs start with final bit of post-Covid support,,This is the last year that students in England will get formulae sheets in maths and science.,"Thu, 09 May 2024 01:02:14 GMT"
12/5/2024,education,Thousands 'excited' for 'adventure without adults',,Thousands of teens from across the South West will take part in annual Ten Tors Challenge this weekend.,"Fri, 10 May 2024 05:22:43 GMT"
12/5/2024,education,Tech firms told to hide 'toxic' content from children,,Social media firms like Instagram and TikTok will have to make changes to comply with new online safety laws.,"Wed, 08 May 2024 11:09:09 GMT"
12/5/2024,education,Your guide to this year's A-level exams and results day,,"Everything you need to know about this year's A-level exams, grade boundaries and results day.","Fri, 10 May 2024 08:32:53 GMT"
12/5/2024,education,How does the GCSE grading system work?,,The 9-1 grading system for GCSEs began in 2017 in England.,"Fri, 03 May 2024 10:51:04 GMT"
12/5/2024,education,What dates are GCSE exams and when is results day 2024?,,"Exam season has begun for hundreds of thousands of students in England, Northern Ireland and Wales.","Fri, 10 May 2024 08:30:10 GMT"
12/5/2024,education,"How much does uni cost, and will I earn more if I go?",,"Given higher costs, some students are wondering whether going to university makes financial sense.","Mon, 06 May 2024 01:56:27 GMT"
12/5/2024,education,What are T-levels and what are the grades worth?,,"T-levels are equivalent to three A-levels, and focus on practical rather than academic subjects.","Fri, 10 May 2024 16:08:49 GMT"
12/5/2024,education,What are BTecs and how are they graded?,,Hundreds of thousands of students do vocational qualifications known as BTecs every year.,"Fri, 03 May 2024 13:39:03 GMT"
12/5/2024,education,Teen drama turns tables on 'toxic parents',,A new Channel 4 series shows the impact smartphone culture has had on parents as well as children.,"Wed, 08 May 2024 10:40:14 GMT"
12/5/2024,education,Inside a 'peaceful and proud' Gaza protest camp at a UK university,,Students tell the BBC why they're occupying their campus in protest against the war in Gaza.,"Sat, 04 May 2024 23:47:30 GMT"
12/5/2024,education,What do student protesters at US universities want?,,"Hundreds have been arrested as colleges struggle to deal with encampments, days before graduation.","Fri, 03 May 2024 18:17:53 GMT"
12/5/2024,education,'I had no friends because of school place delay',,Aurelia uses a wheelchair and had no school place for four months after leaving primary school.,"Wed, 01 May 2024 09:48:59 GMT"
12/5/2024,education,'I get overwhelmed by the noises and crowds of school',,Newman College in Oldham is one of many schools struggling with the legacy of the pandemic.,"Wed, 24 Apr 2024 17:03:56 GMT"
12/5/2024,education,Who gets 15 hours of free childcare and how do I apply?,,Parents in England can now access 15 hours of free weekly childcare for their two-year-olds.,"Fri, 10 May 2024 15:53:50 GMT"
12/5/2024,science_and_environment,Northern Lights stun UK in spectacular display,,"A rare solar storm made the aurora borealis visible across the UK, including across the south.","Sat, 11 May 2024 12:09:25 GMT"
12/5/2024,science_and_environment,Hope for rare mountain chicken frog thanks to London-bred froglets,,"Frantic efforts are being made to save the endangered mountain chicken frog, native to just two Caribbean islands.","Sun, 12 May 2024 00:26:37 GMT"
12/5/2024,science_and_environment,The man who took on the coal industry to save a forest - and won,,Alok Shukla has spent years fighting to protect a key Indian forest from mining companies.,"Sat, 11 May 2024 23:24:42 GMT"
12/5/2024,science_and_environment,Island fights back grey squirrel invasion,,A conservationist is on a mission to keep a Welsh island a sanctuary for native red squirrels.,"Sat, 11 May 2024 00:46:59 GMT"
12/5/2024,science_and_environment,Fight to save African penguin goes to law,,"Every year there are fewer African penguins and soon there may be none at all, scientists warn.","Fri, 10 May 2024 01:29:16 GMT"
12/5/2024,science_and_environment,Tunnel of love? Cautious adders get a helping hand,,The local wildlife trust hopes the tunnels will boost the reptile's numbers by encouraging mating.,"Fri, 10 May 2024 17:05:40 GMT"
12/5/2024,science_and_environment,Mosquitoes found across Scotland as temperatures rise,,One of the most common types of mosquito has been identified for the first time in locations across Scotland.,"Fri, 10 May 2024 05:21:04 GMT"
12/5/2024,science_and_environment,Together in wonder: North America awed by total solar eclipse,,Stunning spectacle is witnessed by millions across the continent. Here are some of the stories.,"Mon, 08 Apr 2024 23:04:53 GMT"
12/5/2024,science_and_environment,Hottest February marks ninth new monthly record,,"It's the ninth month of global temperature records in a row, driven by climate change and El Niño.","Thu, 07 Mar 2024 03:06:49 GMT"
12/5/2024,science_and_environment,UK quits treaty that lets oil firms sue government,,The ECT allowed fossil-fuel companies to sue governments for billions in compensation for lost profits.,"Thu, 22 Feb 2024 12:34:37 GMT"
12/5/2024,science_and_environment,Why firms are racing to produce green ammonia,,Ammonia is essential for fertiliser production but producing it is carbon intensive.,"Tue, 27 Feb 2024 00:04:21 GMT"
12/5/2024,science_and_environment,World breaches 1.5C warming threshold for full year,,"The last 12 months were the hottest on record, temporarily sending the world past a deeply symbolic mark.","Thu, 08 Feb 2024 10:18:33 GMT"
12/5/2024,science_and_environment,The man on a mission to open up space to disability,,John McFall is studying whether it's possible for someone with a physical disability to go to space.,"Thu, 09 May 2024 01:07:44 GMT"
12/5/2024,science_and_environment,European astronaut rookies make the grade,,The European Space Agency's latest intake of astronauts complete their basic training.,"Mon, 22 Apr 2024 10:51:33 GMT"
12/5/2024,science_and_environment,Preventing space contamination rises up the agenda,,Agencies and scientists from around the world head to the UK to share space-exploration techniques.,"Mon, 22 Apr 2024 07:45:40 GMT"
12/5/2024,science_and_environment,Nasa: 'New plan needed to return rocks from Mars',,"The US space agency is seeking a cheaper, faster solution to bring Martian rocks to Earth for study.","Mon, 15 Apr 2024 20:37:03 GMT"
12/5/2024,science_and_environment,Peter Higgs - the man who changed our view of the Universe,,"The renowned scientist came up with revolutionary ideas in the 1960s, sparking a 50-year search for evidence.","Tue, 09 Apr 2024 20:17:32 GMT"
12/5/2024,science_and_environment,White House wants Moon to have its own time zone,,The US government has asked Nasa to develop a way to keep track of time on the Moon.,"Wed, 03 Apr 2024 11:23:43 GMT"
12/5/2024,technology,Is social media worth paying for?,,"As Twitter and Facebook both now offer paid subscription, what impact is it having?","Sat, 11 May 2024 23:35:30 GMT"
12/5/2024,technology,Test-at-home kit for cancer patients approved for use,,Patients say the device allows them to reduce the number of hospital visits involved in cancer care.,"Fri, 10 May 2024 21:11:46 GMT"
12/5/2024,technology,Apple apologises after piano crushing ad backlash,,"The technology giant apologised after Hugh Grant and others criticised the ""tone deaf"" iPad advert.","Fri, 10 May 2024 00:21:36 GMT"
12/5/2024,technology,Disney and Warner to bundle streaming services,,The media giants are under pressure to attract more subscribers to their streaming services.,"Thu, 09 May 2024 03:35:33 GMT"
12/5/2024,technology,Can we really 'reset the internet' to make it safer for children?,,"Ofcom has taken a major step in setting out plans to protect children online, but hurdles remain.","Wed, 08 May 2024 17:15:31 GMT"
12/5/2024,technology,'Keep your phone on 24 hours a day': Chinese PR boss apologises after backlash,,"Baidu's Qu Jing tells workers she does not care for them because, 'I am not your mum'.","Thu, 09 May 2024 05:20:41 GMT"
12/5/2024,technology,Tech firms told to hide 'toxic' content from children,,Social media firms like Instagram and TikTok will have to make changes to comply with new online safety laws.,"Wed, 08 May 2024 11:09:09 GMT"
12/5/2024,technology,E-gates back online after delays at UK airports,,"Long queues built up at airports affected by a Border Force ""technical issue"" at passport control.","Wed, 08 May 2024 09:00:02 GMT"
12/5/2024,technology,FTX says it has billions more than owed to victims,,The failed cryptocurrency giant says it has billions of dollars more than needed to cover its debts.,"Wed, 08 May 2024 03:43:11 GMT"
12/5/2024,technology,US revokes licences for sales of chips to Huawei,,The move follows Huawei's release of an AI-enabled computer powered by a chip created by Intel.,"Thu, 09 May 2024 04:50:33 GMT"
12/5/2024,technology,Microsoft axes four game studios including Hi-Fi Rush developer,,The Bafta award-winning game's developer is being closed alongside other studios owned by Bethesda.,"Tue, 07 May 2024 15:57:06 GMT"
12/5/2024,technology,TikTok sues to block US law that could ban app,,"TikTok said the measure was an ""extraordinary intrusion on free speech rights"".","Tue, 07 May 2024 23:49:52 GMT"
12/5/2024,technology,UK startup gets $1bn funding for self-driving car tech,,The funding being given to Wayve represents the biggest ever investment in a European AI firm.,"Tue, 07 May 2024 13:51:15 GMT"
12/5/2024,technology,Boeing crewed space launch postponed for safety check,,First crewed space flight of Boeing's Starliner was postponed shortly before lift-off due to glitch.,"Tue, 07 May 2024 03:07:22 GMT"
12/5/2024,technology,From teenage cyber-thug to Europe’s most wanted,,Kivimaki rose through teen cyber gangs to become a Most Wanted criminal responsible for one of the most shocking hacks in history.,"Sat, 04 May 2024 23:28:55 GMT"
12/5/2024,technology,Acclaimed photographer cracks Instagram in his 80s,,Over a seven-decade career David Hurn has photographed everyone from the Beatles to Audrey Hepburn.,"Mon, 06 May 2024 01:35:11 GMT"
12/5/2024,technology,Instagram courts TikTok users with algorithm revamp,,"With TikTok's future uncertain, Instagram is trying to get more viral content on its Reels feature.","Fri, 03 May 2024 21:17:55 GMT"
12/5/2024,technology,Have the wheels come off for Tesla?,,"As the electric carmaker sees sales fall and cuts jobs, we take a closer look at its problems.","Fri, 03 May 2024 21:08:13 GMT"
12/5/2024,technology,Apple working to fix alarming iPhone issue,,Users have been reporting unexpected lie-ins after the alarms on their phones failed to go off.,"Wed, 01 May 2024 16:13:55 GMT"
12/5/2024,technology,OnlyFans investigated over children accessing porn,,Ofcom suspects the platform is not doing enough to stop under-18s accessing explicit material.,"Wed, 01 May 2024 12:18:41 GMT"
12/5/2024,technology,Tesla staff say entire Supercharger team fired,,The division responsible for the car-maker's huge fast-charging network is being axed to cut costs.,"Wed, 01 May 2024 13:17:07 GMT"
12/5/2024,technology,Tens of millions secretly use WhatsApp despite bans,,Will Cathcart reveals how many people are secretly using his app in countries where it is banned.,"Tue, 30 Apr 2024 23:14:38 GMT"
12/5/2024,technology,Binance crypto boss sentenced to 4 months in prison,,"Changpeng Zhao, head of world's largest crypto platform, pleaded guilty to breaking US money laundering laws.","Tue, 30 Apr 2024 19:18:02 GMT"
12/5/2024,technology,Beijing tightens grip on China social media giants,,Changes to China's State Secrets Law requires internet firms to monitor information shared by users.,"Wed, 01 May 2024 07:46:00 GMT"
12/5/2024,technology,Hacker jailed for blackmailing therapy patients,,Julius Kivimäki threatened thousands of patients he would publish details of their therapy sessions.,"Tue, 30 Apr 2024 12:54:39 GMT"
12/5/2024,technology,Meta faces EU probe over Russian disinformation,,"The EU says Facebook and Instagram have not done enough to combat ""malicious actors'"" political ads.","Tue, 30 Apr 2024 13:31:21 GMT"
12/5/2024,technology,Bumble boss: What women in tech can learn from me,,Lidiane Jones says women have to turn the career barriers they still face to their advantage.,"Tue, 30 Apr 2024 12:06:47 GMT"
12/5/2024,technology,Tesla China rival BYD sees profits and sales fall,,Car maker takes a hit from weakening demand and price war in the world's largest electric vehicle market.,"Tue, 30 Apr 2024 03:49:18 GMT"
12/5/2024,technology,Tesla shares jump after reports of China deal,,A reported deal with Chinese search giant Baidu will help pave the way for a rollout of Tesla's self-driving technology.,"Mon, 29 Apr 2024 15:08:53 GMT"
12/5/2024,technology,US probes Ford hands-free driving tech after crashes,,The US regulator says it will evaluate Ford's driver assistance tech after two fatal collisions.,"Mon, 29 Apr 2024 21:19:53 GMT"
12/5/2024,technology,New law aims to protect devices from hackers,,"Speakers, fitness trackers and other internet-connected devices sold in the UK now have to meet new requirements.","Sun, 28 Apr 2024 23:02:38 GMT"
12/5/2024,technology,Musk in China to discuss enabling Full Self Driving,,China is Tesla's second-biggest market but the company has not enabled autonomous driving in the country.,"Sun, 28 Apr 2024 12:36:41 GMT"
12/5/2024,technology,Airline keeps mistaking 101-year-old woman for baby,,An IT glitch leaves the cabin crew expecting to welcome a baby on board rather than a centenarian.,"Sun, 28 Apr 2024 00:22:36 GMT"
12/5/2024,technology,Tesla Autopilot recall to be probed by US regulator,,The regulator will check whether Tesla's fix adequately addressed safety concerns.,"Fri, 26 Apr 2024 13:50:43 GMT"
12/5/2024,technology,Ros Atkins on... How different countries protect children online,,BBC Analysis editor Ros Atkins looks at what what is being done to prevent minors seeing harmful content.,"Sat, 11 May 2024 05:25:21 GMT"
12/5/2024,technology,Protecting under-18s from harmful online content,,Marianna Spring on how the UK's media regulator wants to protect children from harmful content on social media.,"Wed, 08 May 2024 21:13:34 GMT"
12/5/2024,technology,Tech Life: The mammoth ivory problem,,Tech can play a role in combating the illegal trade in elephant ivory.,"Tue, 07 May 2024 19:30:00 GMT"
12/5/2024,technology,BBC Verify looks at fake AI-generated Met Gala images,,Fake pictures of Katy Perry and other artists at the Met Gala went viral on social media.,"Tue, 07 May 2024 17:05:46 GMT"
12/5/2024,technology,Tech Life: TikTok world,,"TikTok is a popular video sharing platform, but not so popular with some governments.","Tue, 30 Apr 2024 19:30:00 GMT"
12/5/2024,technology,How fraudsters are getting fake articles onto Facebook,,Scammers are able to get past automated checks on the social media giant to try to defraud users.,"Wed, 24 Apr 2024 23:08:44 GMT"
12/5/2024,technology,Tech Life: Humanoid robots,,Are they really that practical and useful?,"Tue, 23 Apr 2024 19:30:00 GMT"
12/5/2024,technology,Watch Ocado robots in action,,Ocado has added robotic arms to its newest warehouse near Luton.,"Tue, 23 Apr 2024 01:15:22 GMT"
12/5/2024,technology,Tech Life: Fixing undersea cables,,Undersea fibre-optic cables help keep us online - but what happens when they break?,"Tue, 16 Apr 2024 19:30:00 GMT"
12/5/2024,technology,Robot dog trains to walk on Moon in Oregon trials,,"US engineering team has a two-year, $2m grant to help Nasa study the Moon's surface.","Fri, 12 Apr 2024 20:35:38 GMT"
12/5/2024,technology,Tech Life: Space Junk,,We look at what space junk is and the risk it poses to tech we use everyday.,"Tue, 09 Apr 2024 19:32:00 GMT"
12/5/2024,technology,Tech Life: Predicting the future of tech,,"How will the internet, and other tech we use today, evolve in the future?","Tue, 02 Apr 2024 19:30:00 GMT"
12/5/2024,technology,Tech Life: Charging electric bikes and scooters,,What can be done to make charging them safer?,"Tue, 26 Mar 2024 20:30:00 GMT"
12/5/2024,technology,Neuralink patient seen playing chess using brain implant,,"In a livestream on X, the patient explained that he was using a device in his brain to move the cursor.","Thu, 21 Mar 2024 06:43:36 GMT"
12/5/2024,technology,Will AI dream up the hit TV shows of the future?,,Television production firms admit they are already using AI to come up with new programme ideas.,"Wed, 08 May 2024 23:05:27 GMT"
12/5/2024,technology,How the computer games industry is embracing AI,,Developing computer games can be wildly expensive so some hope that AI can cut the cost.,"Thu, 02 May 2024 23:07:24 GMT"
12/5/2024,technology,The insect farmers turning to AI to help lower costs,,Makers of insect-based animal feed hope to be able to compete with soybeans on price.,"Wed, 01 May 2024 23:05:47 GMT"
12/5/2024,technology,"After 20 years, what next for World of Warcraft?",,The game's maker Activision Blizzard was bought by Microsoft last year in gaming's biggest ever acquisition,"Mon, 29 Apr 2024 23:52:41 GMT"
12/5/2024,technology,How Chinese firms are using Mexico as a backdoor to the US,,Chinese firms are racing to set up factories in Mexico to bypass US tariffs and sanctions.,"Sun, 21 Apr 2024 23:01:19 GMT"
12/5/2024,technology,Can AI help solve Japan’s labour shortages?,,Japan is seeing if artificial intelligence can tackle its increasing shortfall of workers.,"Fri, 19 Apr 2024 21:20:16 GMT"
12/5/2024,technology,Why a deluge of Chinese-made drugs is hard to curb,,Thousands of Chinese companies are making synthetic opioids and shipping them around the world.,"Thu, 18 Apr 2024 22:57:01 GMT"
12/5/2024,technology,'AI helps me to make wine for younger drinkers',,The winemakers using artificial intelligence to help them grow grapes and blend their wines.,"Wed, 17 Apr 2024 23:06:52 GMT"
12/5/2024,technology,The challenge of upgrading iconic steel windows,,Critall windows date back to the 1880s but their steel construction makes them vulnerable to damp.,"Mon, 15 Apr 2024 23:11:05 GMT"
12/5/2024,technology,Boom times for US green energy as federal cash flows in,,The US government has directed unprecedented sums of money at green energy projects.,"Mon, 08 Apr 2024 23:03:36 GMT"
12/5/2024,technology,The rise of magnets – from surgery to outer space,,Magnets are central to much modern technology and firms are racing to make them more efficient.,"Thu, 04 Apr 2024 23:09:15 GMT"
12/5/2024,technology,Tackling deepfakes 'has turned into an arms race',,"The battle against fake images, video and audio is becoming ever harder as the tech improves.","Wed, 27 Mar 2024 00:11:38 GMT"
12/5/2024,technology,Could AI take the grind out of accountancy?,,AI could mean fewer accountancy jobs but is also taking over some of the more mundane tasks.,"Tue, 26 Mar 2024 00:24:13 GMT"
12/5/2024,technology,India in undersea race to mine world’s battery metal,,The country has applied for two new licences to explore the deep seabed in parts of the Indian Ocean.,"Thu, 21 Mar 2024 00:29:26 GMT"
12/5/2024,technology,'Journalists are feeding the AI hype machine',,AI reporters and experts discuss how well or otherwise the media covers the topic.,"Thu, 14 Mar 2024 00:24:52 GMT"
